source,frame,mode,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,latent_mse,normalized_latent_mse
depablo_low_temp,25,constant_velocity_recent,20,20,20,0.9622308304131941,0.054438648309710305,0.1113451632350467,3.2398411420331286e-07,0.0007969791535288095,0.00014995084202382714,0.0024240483675384895,0.0010013260747655296
depablo_low_temp,25,free_rollout,20,20,20,0.9361021707786991,0.07202181442689873,0.1113451632350467,3.278742351398023e-07,0.0007727534626610577,0.0002480500792444218,0.016607132949866356,0.006591931614093482
depablo_low_temp,25,oracle_ae,20,20,20,0.9591294831389195,0.05630021034870046,0.1113451632350467,3.166228566442442e-07,0.0007983719697222114,0.00012379746331134812,0.0,0.0
depablo_low_temp,25,teacher_forced,20,20,20,0.9605346643706353,0.055265430581528184,0.1113451632350467,3.164755987938861e-07,0.0007974605425260961,0.00012636100582312791,3.561869061741163e-05,1.5057048915423366e-05
depablo_low_temp,50,constant_acceleration,20,20,20,0.6275380906465061,0.15893928987577086,0.12192390929122102,1.8546871920932517e-06,0.0010593772516585887,0.0012291446008021012,0.5304980626155157,0.26070039473997897
depablo_low_temp,50,constant_latent,20,20,20,0.4915808571469499,0.21625682987217204,0.12192390929122102,7.763420012452115e-06,0.005812970246188343,0.0023392351547954606,2.8419581711292268,1.224056777358055
depablo_low_temp,50,constant_velocity,20,20,20,0.9836942529303571,0.037807579264005256,0.12192390929122102,8.792815570757285e-07,0.0009516897378489375,0.00034885945788118986,0.07274480881169439,0.030798718519508838
depablo_low_temp,50,constant_velocity_recent,20,20,20,0.9768955640018231,0.04546624605910432,0.12192390929122102,8.479432167973755e-07,0.0009228459093719721,0.00016949694108916446,0.0369720749091357,0.013108596624806523
depablo_low_temp,50,free_rollout,20,20,20,0.9618677493407217,0.05941819129390068,0.12192390929122102,8.239656729358557e-07,0.0007399625843390823,0.0004545794799923897,0.06209469549357891,0.026539511024020614
depablo_low_temp,50,oracle_ae,20,20,20,0.9823999678167132,0.03769467148177365,0.12192390929122102,7.934832638056832e-07,0.0007862685713917017,0.00015460892318515108,0.0,0.0
depablo_low_temp,50,teacher_forced,20,20,20,0.9827208812473146,0.03735290658393066,0.12192390929122102,7.925891260640583e-07,0.0007863504812121392,0.00015553566481685266,2.4195399782911407e-05,1.0880105105570691e-05
depablo_low_temp,75,constant_acceleration,20,20,20,0.5774776888126085,0.1789884675717533,0.1271388104990921,8.248390363974067e-06,0.0014533199369907378,0.0027573704050155357,3.3226360682630913,1.6317527270177379
depablo_low_temp,75,constant_latent,20,20,20,0.472814191712034,0.22329181608113435,0.1271388104990921,2.0168348328297725e-05,0.009577407781034709,0.0036858381907222794,7.105490231513977,3.019649851322174
depablo_low_temp,75,constant_velocity,20,20,20,0.9873053735481184,0.03357129085201358,0.1271388104990921,1.7923226437233097e-06,0.0011440033558756113,0.0003649303806014359,0.27059984132647513,0.10401768991723656
depablo_low_temp,75,constant_velocity_recent,20,20,20,0.9547371652812822,0.06414665909025241,0.1271388104990921,1.8508991630028504e-06,0.0011952083557844162,0.0003139633103273809,0.1932061415165663,0.06560512920841574
depablo_low_temp,75,free_rollout,20,20,20,0.9818905691593903,0.04154692976488126,0.1271388104990921,1.673873427421313e-06,0.00071993344463408,0.0005922483513131737,0.11755988141521811,0.052991238934919235
depablo_low_temp,75,oracle_ae,20,20,20,0.9847444677956709,0.03360651975998493,0.1271388104990921,1.6726795053045862e-06,0.0007203751243650913,0.0002219608169980347,0.0,0.0
depablo_low_temp,75,teacher_forced,20,20,20,0.9848178727452921,0.03357801465279144,0.1271388104990921,1.6711222201593046e-06,0.0007196953985840083,0.00022147121198941023,3.758957743684732e-05,1.5407087425955977e-05
depablo_low_temp,100,constant_acceleration,20,20,20,0.5900109402000839,0.17776325786683594,0.1309363081666797,2.0351665713747025e-05,0.002240774570964277,0.004118848498910666,11.648710638284683,5.717796930670739
depablo_low_temp,100,constant_latent,20,20,20,0.4590516901948195,0.22831594987610723,0.1309363081666797,3.85191186069278e-05,0.013340011844411493,0.005057637594291009,13.456680297851562,5.642951965332031
depablo_low_temp,100,constant_velocity,20,20,20,0.9712368050832222,0.05341794074815036,0.1309363081666797,3.4959060627670625e-06,0.0017827983014285565,0.0005396989668952301,0.7486225917935372,0.2732979040592909
depablo_low_temp,100,constant_velocity_recent,20,20,20,0.9146150191782624,0.09024279086410453,0.1309363081666797,3.745360498896844e-06,0.0019252938684076071,0.0005544411047594622,0.6240506067872047,0.21092568039894105
depablo_low_temp,100,free_rollout,20,20,20,0.9907927451347475,0.028996763823400384,0.1309363081666797,3.156050505026542e-06,0.001319938339293003,0.0008196875365683809,0.2106641236692667,0.09560862914659082
depablo_low_temp,100,oracle_ae,20,20,20,0.9875095730417492,0.03203731443193894,0.1309363081666797,3.122538947764042e-06,0.000958652375265956,0.00038292612589430064,0.0,0.0
depablo_low_temp,100,teacher_forced,20,20,20,0.9874521742668286,0.032172459473972334,0.1309363081666797,3.121293028129912e-06,0.0009657918941229582,0.000382407070719637,7.299892477021785e-05,2.8623945377148628e-05
depablo_mixed_temp,10,constant_acceleration,20,20,20,-1.1100689443044751,0.4285799259835944,0.17922109704665723,0.000486588747321548,0.010758805859950371,0.01273987660824787,299.4122578807175,144.6720746971667
depablo_mixed_temp,10,constant_latent,20,20,20,-0.3514416927024684,0.3736384593601959,0.17922109704665723,1.566260286551824e-05,0.0007652053376659751,0.0008462578094622586,0.3754453090019524,0.17573748208815232
depablo_mixed_temp,10,constant_velocity,20,20,20,-0.020380918241111656,0.325219101097982,0.17922109704665723,2.1011165172524217e-05,0.0014319929730845615,0.002024605068436358,4.605514809396118,2.2321537720155904
depablo_mixed_temp,10,constant_velocity_recent,20,20,20,-0.06444849960003296,0.3636100260663081,0.17922109704665723,3.211384454573363e-05,0.002797212460427545,0.0033377879204635973,12.525482950071455,6.103221967685386
depablo_mixed_temp,10,free_rollout,20,20,20,-0.005354035630275034,0.3237273756607998,0.17922109704665723,2.105664435134713e-05,0.001477710556355305,0.002007954072905704,4.731636133859865,2.2907701736316084
depablo_mixed_temp,10,oracle_ae,20,20,20,0.5104969101403386,0.21015188237372687,0.17922109704665723,1.5428411580842293e-05,0.0007895198476035147,0.0004864306256422424,0.0,0.0
depablo_mixed_temp,10,teacher_forced,20,20,20,0.15616209689628735,0.30567753143642556,0.17922109704665723,1.6264555412703885e-05,0.0008796807669568807,0.0010603718321362976,0.503170793888421,0.24599169659340986
depablo_mixed_temp,25,constant_acceleration,20,20,20,-0.8673075746405023,0.3878314458245097,0.18142652653321048,0.07645061650655408,0.146260939957574,0.15021059036953374,45916.291669750215,22140.342970895766
depablo_mixed_temp,25,constant_latent,20,20,20,-1.1401082084321565,0.4582418767754186,0.18142652653321048,1.6488064915165523e-05,0.0021193964988924564,0.0011852714756969362,0.7902383290231227,0.3651557161239907
depablo_mixed_temp,25,constant_velocity,20,20,20,-0.4541213235103041,0.410848876720398,0.18142652653321048,9.17131477251587e-05,0.0033890388323925434,0.005891899930429645,55.41490917168558,27.13985190622043
depablo_mixed_temp,25,constant_velocity_recent,20,20,20,-1.2705275279796706,0.5173080517078066,0.18142652653321048,0.0002738829753752725,0.008367113664280623,0.010763599100755528,184.93930695280432,90.18645536378025
depablo_mixed_temp,25,free_rollout,20,20,20,-0.370426463307006,0.3960923075489647,0.18142652653321048,9.176700667694604e-05,0.0033890406193677336,0.00578067957831081,57.499395659333096,28.111451650201342
depablo_mixed_temp,25,oracle_ae,20,20,20,0.40563808754654984,0.17876786099360814,0.18142652653321048,1.53256141629754e-05,0.0009902487450744956,0.00038556606450583785,0.0,0.0
depablo_mixed_temp,25,teacher_forced,20,20,20,-0.15685269602594798,0.3116211542200281,0.18142652653321048,1.5746202802802144e-05,0.0009752817917615175,0.0009092678650631569,0.2860499418209656,0.13501696931634796
depablo_mixed_temp,50,constant_acceleration,20,20,20,-1.1024842356439217,0.38694289430627504,0.12905106469273595,1.7674950012995396,0.7072676382958889,0.7281513218767941,1054699.920779419,508398.8530563355
depablo_mixed_temp,50,constant_latent,20,20,20,-0.8444963106066856,0.374255134729237,0.12905106469273595,2.4145667293851147e-05,0.006121484492905438,0.0023179015348432585,3.0667408645153045,1.349679672718048
depablo_mixed_temp,50,constant_velocity,20,20,20,-0.8935902666933364,0.41986351380407605,0.12905106469273595,0.00038465518983343827,0.00559489238075912,0.012068261473905295,284.0285003017634,139.09275402650238
depablo_mixed_temp,50,constant_velocity_recent,20,20,20,-1.797699785000797,0.5077470540382583,0.12905106469273595,0.001305878038363062,0.01699215844273567,0.021822098310803995,933.6443563312292,455.4031042344868
depablo_mixed_temp,50,free_rollout,20,20,20,-0.6147340375597659,0.37719624511492544,0.12905106469273595,0.0003864822956188618,0.005614830926060676,0.01178697578725405,296.7071643123403,145.02676078807562
depablo_mixed_temp,50,oracle_ae,20,20,20,0.8645596616309104,0.08900715024425836,0.12905106469273595,1.6923873903351706e-05,0.0011484017595648766,0.0006131775284302421,0.0,0.0
depablo_mixed_temp,50,teacher_forced,20,20,20,0.3654939454345585,0.19332302696841838,0.12905106469273595,1.7487378329406056e-05,0.0013472225284203887,0.0013122670774464496,0.4272865458508022,0.20520625910285162
depablo_mixed_temp,75,constant_acceleration,20,20,20,-1.2175864408974153,0.4707514266004801,0.1721180025747532,10.007008650293574,1.6855228843167425,1.7312525791116058,5981363.361303711,2882857.220361328
depablo_mixed_temp,75,constant_latent,20,20,20,-0.5941318354527099,0.39620284859184485,0.1721180025747532,3.649182467597711e-05,0.009800798539072276,0.0036884455490508116,7.239815902709961,3.1169781029224395
depablo_mixed_temp,75,constant_velocity,20,20,20,-0.49148210456087593,0.4483236558192948,0.1721180025747532,0.0009300126160667332,0.00786066073924303,0.018374755082186313,696.7012616813183,341.22099532559514
depablo_mixed_temp,75,constant_velocity_recent,20,20,20,-1.337478806963757,0.5186168873070259,0.1721180025747532,0.0031815428742447693,0.025676252297125758,0.03347269983496517,2286.838005018234,1115.2422796279193
depablo_mixed_temp,75,free_rollout,20,20,20,-0.15926564670047738,0.3940223006090466,0.1721180025747532,0.0009354650189720814,0.007879100157879293,0.017941213736776263,732.0553576394916,357.75254152975975
depablo_mixed_temp,75,oracle_ae,20,20,20,0.9592982067470699,0.06546719779977993,0.1721180025747532,1.777359785819499e-05,0.0014412407763302326,0.0007690197933698073,0.0,0.0
depablo_mixed_temp,75,teacher_forced,20,20,20,0.40270794364754026,0.15666227030591653,0.1721180025747532,1.9564649898029528e-05,0.0015544150955975056,0.0015875190234510227,1.2224970148450667,0.6002093052515193
depablo_mixed_temp,100,constant_acceleration,20,20,20,-1.6379120714910993,0.42725817339956124,0.12643548055144446,33.40136842904612,3.081213552504778,3.1606134248897435,19978575.284082033,9628647.933691407
depablo_mixed_temp,100,constant_latent,20,20,20,-0.8929235023177522,0.37969096652821277,0.12643548055144446,5.529774598471704e-05,0.013438757602125406,0.004470617679180578,12.931476593017578,5.456014311313629
depablo_mixed_temp,100,constant_velocity,20,20,20,-0.854954591830619,0.4322754766861864,0.12643548055144446,0.0016743230453926117,0.010253166733309626,0.02439481026958674,1273.7543904781342,623.8689737007022
depablo_mixed_temp,100,constant_velocity_recent,20,20,20,-1.7680096810066623,0.45499747048965855,0.12643548055144446,0.005811312303922023,0.03449189909733832,0.04439214554149658,4198.253503525257,2047.7797578513623
depablo_mixed_temp,100,free_rollout,20,20,20,-0.3277613837412501,0.36792835924418454,0.12643548055144446,0.0016846341570271762,0.010193726234138011,0.023603019828442484,1345.9381468996405,657.5947312667965
depablo_mixed_temp,100,oracle_ae,20,20,20,0.9289487980950392,0.06636841040013222,0.12643548055144446,2.169276676795562e-05,0.0017793443985283375,0.0007326130784349516,0.0,0.0
depablo_mixed_temp,100,teacher_forced,20,20,20,0.8439145506518158,0.10550841747279086,0.12643548055144446,2.2249836365517695e-05,0.001663861982524395,0.0012482555612223223,0.5821997124818153,0.28603192952286915
lj_noisy,10,constant_acceleration,20,20,20,-4.777326683604067,0.08739718265534394,0.002153844244672589,6.520792403819086e-08,0.00031556307221762835,8.3448390068952e-05,2.8038517737627443e-05,1.2775538957043864e-05
lj_noisy,10,constant_latent,20,20,20,-11.034126723684489,0.12905990899773284,0.002153844244672589,9.10545576715549e-08,0.00040886749629862604,0.00017974101210711525,0.043552021868526934,0.020631073601543905
lj_noisy,10,constant_velocity,20,20,20,-5.242145740961587,0.09175764341198034,0.002153844244672589,6.517532362693146e-08,0.00030942001612856986,8.81572617799975e-05,6.822536144568403e-05,3.0570046958189324e-05
lj_noisy,10,constant_velocity_recent,20,20,20,-5.065973915152252,0.09004898542421763,0.002153844244672589,6.508104863911512e-08,0.00031117263133637605,8.655785059090704e-05,2.086621144030687e-05,9.111972840969428e-06
lj_noisy,10,free_rollout,20,20,20,-4.757259293466325,0.08962725645838439,0.002153844244672589,6.775686731685937e-08,0.00031948447576723993,8.716008742339909e-05,0.000538056819641497,0.00018482570922060405
lj_noisy,10,oracle_ae,20,20,20,-4.89766737250705,0.08855883921891344,0.002153844244672589,6.526881293211773e-08,0.00031336843385361136,8.361059735761955e-05,0.0,0.0
lj_noisy,10,teacher_forced,20,20,20,-4.875617948828415,0.08893485018830809,0.002153844244672589,6.568588002409115e-08,0.0003143334877677262,8.442563121207059e-05,2.1546824336837743e-05,7.5503100106288915e-06
lj_noisy,25,constant_acceleration,20,20,20,0.15797845298223934,0.052233928478112576,0.004116859972161529,3.372949890945165e-07,0.0005119401495903731,0.0001264765509404242,0.007418514984237845,0.0033687235199977295
lj_noisy,25,constant_latent,20,20,20,-6.13167897655546,0.14128153790546774,0.004116859972161529,1.5613191408192506e-06,0.0024588371103163808,0.0009851254930254073,0.7102249532938003,0.3341559484601021
lj_noisy,25,constant_velocity,20,20,20,-0.7157549320397785,0.0699721861701102,0.004116859972161529,3.219582367819385e-07,0.0004033394274301827,0.00016509397537447512,0.003223556192824617,0.001349965554982191
lj_noisy,25,constant_velocity_recent,20,20,20,-0.5462447871011027,0.06710951071686751,0.004116859972161529,3.2199234638596864e-07,0.0004157941439189017,0.0001505528052803129,0.002027189650107175,0.0008152124435582663
lj_noisy,25,free_rollout,20,20,20,-0.6451431865364317,0.07100628396003111,0.004116859972161529,3.300895556890282e-07,0.0004401480313390493,0.00016213199123740196,0.007750740787014365,0.002836120204301551
lj_noisy,25,oracle_ae,20,20,20,-0.24808725748923455,0.061325271933398665,0.004116859972161529,3.24894595138403e-07,0.000453068467322737,0.00011515322257764638,0.0,0.0
lj_noisy,25,teacher_forced,20,20,20,-0.26583159391318945,0.06180921967931767,0.004116859972161529,3.247219616753227e-07,0.0004508258658461273,0.00011813411256298423,1.7467388920522355e-05,6.940096113794425e-06
lj_noisy,50,constant_acceleration,20,20,20,-0.7375228539249932,0.08049922500787374,0.004765160046327359,1.8174147612626258e-06,0.0009804884204640985,0.0006257754284888506,0.23571760310442186,0.10668907581130042
lj_noisy,50,constant_latent,20,20,20,-5.345586389848076,0.1447704461480577,0.004765160046327359,8.82347787865001e-06,0.005949401203542948,0.002349597110878676,3.7056166529655457,1.7220586657524108
lj_noisy,50,constant_velocity,20,20,20,-0.17861889641182804,0.05646207919545847,0.004765160046327359,1.5797244429904822e-06,0.0005054777255281806,0.00036105097969993947,0.040165702207013966,0.015193831943906843
lj_noisy,50,constant_velocity_recent,20,20,20,0.014891464078549466,0.052394788769026424,0.004765160046327359,1.5744861968869373e-06,0.0005196264712139965,0.0003229068475775421,0.03357955073006451,0.01228810935281217
lj_noisy,50,free_rollout,20,20,20,-0.09520780252383965,0.06476542608310595,0.004765160046327359,1.5956460799770866e-06,0.0006196035305038094,0.00031784581951797006,0.02845372965093702,0.011301076598465442
lj_noisy,50,oracle_ae,20,20,20,0.4060158990623367,0.04571378693698197,0.004765160046327359,1.5821545503058587e-06,0.000644102762453258,0.00023605129681527614,0.0,0.0
lj_noisy,50,teacher_forced,20,20,20,0.3999288772779117,0.04592033432534357,0.004765160046327359,1.5814832977412151e-06,0.0006424417719244957,0.00023604999296367168,1.4083685323384998e-05,6.2391041581122405e-06
lj_noisy,75,constant_acceleration,20,20,20,-11.258272582641995,0.205896960878139,0.005096114207392416,5.997490882236889e-06,0.0017472911393269896,0.0018440190353430808,1.487970063323155,0.671428584260866
lj_noisy,75,constant_latent,20,20,20,-5.003765887193759,0.14705853426486976,0.005096114207392416,2.233906388937612e-05,0.00943360305391252,0.0037330996710807085,9.199453353881836,4.2208924174308775
lj_noisy,75,constant_velocity,20,20,20,-0.3762234237539801,0.06644735713842789,0.005096114207392416,4.130462662033096e-06,0.0005441331304609776,0.0006324266549199819,0.19532771445810795,0.0711768795736134
lj_noisy,75,constant_velocity_recent,20,20,20,-0.15645498629490695,0.06140311352359122,0.005096114207392416,4.110642566956812e-06,0.0005546309985220432,0.0005987507291138172,0.1789384711533785,0.06393978949636221
lj_noisy,75,free_rollout,20,20,20,0.127139338134721,0.05718921411722437,0.005096114207392416,4.0723949950916e-06,0.0006226612720638513,0.0005040184245444834,0.06078275367617607,0.026135331648401917
lj_noisy,75,oracle_ae,20,20,20,0.512281918935755,0.03982081257581329,0.005096114207392416,4.074541050158587e-06,0.0006854369305074215,0.00040699765086174013,0.0,0.0
lj_noisy,75,teacher_forced,20,20,20,0.5097688449056257,0.039927837312171276,0.005096114207392416,4.0727565874476564e-06,0.0006837662775069475,0.000407463894225657,3.24507922414341e-05,1.4102773246804644e-05
lj_noisy,100,constant_acceleration,20,20,20,-26.54340714251901,0.30311044165769435,0.005310082358180217,1.6635976066936564e-05,0.002934270608238876,0.00391213990515098,5.198822202906013,2.3384725800715387
lj_noisy,100,constant_latent,20,20,20,-4.708370303602157,0.14739407447854197,0.005310082358180217,4.221968847559765e-05,0.012900746846571564,0.005154973920434713,17.35089921951294,7.862084984779358
lj_noisy,100,constant_velocity,20,20,20,-0.792025260334136,0.08139058802677528,0.005310082358180217,8.273974731309864e-06,0.000772460363805294,0.0009328551357612013,0.6217759847640991,0.22530434057116508
lj_noisy,100,constant_velocity_recent,20,20,20,-0.5494003633061109,0.07758168751320335,0.005310082358180217,8.226615477724408e-06,0.000795504217967391,0.0008852066239342093,0.5889065638184547,0.2105420518666506
lj_noisy,100,free_rollout,20,20,20,0.22014824945812195,0.052754107202323174,0.005310082358180217,7.993251097104804e-06,0.0006368411704897881,0.0006764989579096436,0.14028734182938934,0.06248143103439361
lj_noisy,100,oracle_ae,20,20,20,0.410888997942638,0.047018954615152556,0.005310082358180217,8.055548300944793e-06,0.0009150421712547541,0.0005387932993471623,0.0,0.0
lj_noisy,100,teacher_forced,20,20,20,0.4155769203455476,0.04675282455524684,0.005310082358180217,8.050269502746233e-06,0.0009063742123544216,0.0005387991899624467,7.103903126335354e-05,3.058665326989285e-05
reid,10,constant_acceleration,20,20,20,0.7866447018383874,0.06739613485465454,0.028346618455362994,1.2482679352388003e-07,0.0006364358065184206,6.153901331344969e-05,1.8748434152371372e-05,9.144661679272303e-06
reid,10,constant_latent,20,20,20,0.497661377917325,0.10722635991436733,0.028346618455362994,7.094591181200371e-08,0.0003307227219920605,0.00016460796286992262,0.027419508434832096,0.011537634255364537
reid,10,constant_velocity,20,20,20,0.7355116557589432,0.07505237936308093,0.028346618455362994,1.2514708211952552e-07,0.0006350081996060908,7.784661420373595e-05,7.73570101500809e-05,3.369792000285088e-05
reid,10,constant_velocity_recent,20,20,20,0.7632317299147504,0.07100586464476882,0.028346618455362994,1.2497363615082692e-07,0.0006353594653774053,6.961894941923675e-05,1.8448888158673072e-05,7.4558387836987094e-06
reid,10,free_rollout,20,20,20,0.7266864079607904,0.07718894972443316,0.028346618455362994,1.380341991819023e-07,0.0007010561297647655,7.639737336830876e-05,0.0009121857438003644,0.0003153698540700134
reid,10,oracle_ae,20,20,20,0.7746953261652624,0.06966155397650418,0.028346618455362994,1.2598595304780248e-07,0.0006404645566362888,6.608048925045295e-05,0.0,0.0
reid,10,teacher_forced,20,20,20,0.764490602217923,0.0712832717233729,0.028346618455362994,1.2815468029003795e-07,0.0006513268162962049,6.842784096079413e-05,3.425340310059255e-05,1.2030098241666565e-05
reid,25,constant_acceleration,20,20,20,0.926383023982138,0.041410978944213216,0.034074291474254684,3.209661947778386e-07,0.0004804106778465211,0.0001398315609549172,0.00579678066969791,0.0028225717986060774
reid,25,constant_latent,20,20,20,0.44218287838198844,0.12073108275915641,0.034074291474254684,1.216937783965477e-06,0.0022297968971543014,0.0005600756610874668,0.4513810247182846,0.18753385692834854
reid,25,constant_velocity,20,20,20,0.8651486718438034,0.0533984870381511,0.034074291474254684,3.2578521818038554e-07,0.0004811006016097963,0.00017808956145017873,0.003726582322269678,0.0014392976590897888
reid,25,constant_velocity_recent,20,20,20,0.9062917438571542,0.04515092215532758,0.034074291474254684,3.225526063133088e-07,0.00048030712641775606,0.00014133643489913083,0.0022771528601879254,0.0008329006319399923
reid,25,free_rollout,20,20,20,0.8414265077410943,0.06196167899218301,0.034074291474254684,3.5514682554804723e-07,0.0006145805469714105,0.00018043938271148364,0.011020211037248373,0.004006150900386274
reid,25,oracle_ae,20,20,20,0.9264548969315849,0.04146938545478657,0.034074291474254684,3.257273364809521e-07,0.0005140911554917694,0.00011940955664613284,0.0,0.0
reid,25,teacher_forced,20,20,20,0.9231029201550178,0.04251552608345369,0.034074291474254684,3.2651245991388577e-07,0.000516175723168999,0.0001226630134624429,1.993349219446827e-05,7.875222206621401e-06
reid,50,constant_acceleration,20,20,20,0.6195871878644374,0.08398454594507584,0.03674579830514,1.5833497784001338e-06,0.0006724233739078045,0.0006993602582952008,0.1711557955306489,0.08319997994112782
reid,50,constant_latent,20,20,20,0.4140502758444292,0.1264898269420251,0.03674579830514,7.807682595739607e-06,0.00606897387187928,0.001236497402715031,2.389325088262558,0.9718634456396102
reid,50,constant_velocity,20,20,20,0.9337731371426387,0.03739923185071362,0.03674579830514,1.3921822947793316e-06,0.00048681721091270447,0.0002630089053127449,0.05662041800096631,0.02023675260134041
reid,50,constant_velocity_recent,20,20,20,0.961457253918914,0.028574142876295228,0.03674579830514,1.3818907540041892e-06,0.00047128573060035707,0.00019967762418673373,0.04656778108328581,0.016311148554086684
reid,50,free_rollout,20,20,20,0.9052043879228016,0.04737810114015122,0.03674579830514,1.4166398585757633e-06,0.0005871317116543651,0.00030724713142262774,0.03547745626419783,0.014321282366290688
reid,50,oracle_ae,20,20,20,0.977290270441624,0.02226900953398302,0.03674579830514,1.3768229656818675e-06,0.0006005642935633659,0.00014312981074908747,0.0,0.0
reid,50,teacher_forced,20,20,20,0.976606495959199,0.022410071349070377,0.03674579830514,1.3763123455134973e-06,0.0005964253330603241,0.000140997301787138,1.8088103377067456e-05,8.11050680340486e-06
reid,75,constant_acceleration,20,20,20,0.159162946277972,0.1342972191834538,0.03814548712888468,4.315311883829054e-06,0.001067311456426978,0.0015546923066722229,1.0628274302231149,0.5159717997419648
reid,75,constant_latent,20,20,20,0.398824883114426,0.12998302035466186,0.03814548712888468,2.0358618667160044e-05,0.009911231836304069,0.0019270195996796246,6.032639527320862,2.4021743476390838
reid,75,constant_velocity,20,20,20,0.949746520453655,0.03257479982605683,0.03814548712888468,3.4905438155874437e-06,0.000547500280663371,0.0003779086910071783,0.27994019389152525,0.09806879386305808
reid,75,constant_velocity_recent,20,20,20,0.9596413685371972,0.030755196420919128,0.03814548712888468,3.4819980328393287e-06,0.0005298430565744639,0.0003456348873442039,0.24979872927069663,0.08675873447209596
reid,75,free_rollout,20,20,20,0.9314536451217238,0.03862921242120641,0.03814548712888468,3.4367821641012598e-06,0.00048592532984912393,0.0004501966424868442,0.07133089532144368,0.03168144591618329
reid,75,oracle_ae,20,20,20,0.9819111046643229,0.021460877292928622,0.03814548712888468,3.391137698827151e-06,0.0006116382312029601,0.00023646070912946015,0.0,0.0
reid,75,teacher_forced,20,20,20,0.9822519866555927,0.021134018662299095,0.03814548712888468,3.38963950099469e-06,0.0006050157826393843,0.00023322779161389918,4.366973255400808e-05,1.8135791964368764e-05
reid,100,constant_acceleration,20,20,20,0.03188346257726227,0.15515234634837735,0.039261933802947645,9.183470916696024e-06,0.0017379759810864925,0.002341408148640767,3.726328182592988,1.8063683271408082
reid,100,constant_latent,20,20,20,0.38679258393616955,0.1327863403045022,0.039261933802947645,3.89625747629907e-05,0.01375644775107503,0.002633197772956919,11.546665525436401,4.50391937494278
reid,100,constant_velocity,20,20,20,0.9393429952319781,0.036969757599318205,0.039261933802947645,6.898814530131858e-06,0.0010340976994484663,0.0005685970187187195,0.860861423611641,0.3011112600564957
reid,100,constant_velocity_recent,20,20,20,0.9392107587408342,0.038613304675521584,0.039261933802947645,6.892945935987882e-06,0.001014999533072114,0.0005505406501470133,0.7947966560721398,0.27677585557103157
reid,100,free_rollout,20,20,20,0.9322692323435445,0.035527416145464515,0.039261933802947645,6.735406884672557e-06,0.000976119888946414,0.0006568516313564032,0.16686283564195037,0.07498368953820318
reid,100,oracle_ae,20,20,20,0.9649679199548433,0.029469776532711496,0.039261933802947645,6.681080913040205e-06,0.00111350966617465,0.0004542148788459599,0.0,0.0
reid,100,teacher_forced,20,20,20,0.9658701431791551,0.029100041273847473,0.039261933802947645,6.676108120018398e-06,0.0011060635559260845,0.0004491013794904575,9.328906708105933e-05,3.785871243735528e-05
